0.0,1.0,0.0,0.0
0.0,0.0,0.95,0.05
0.95,0.0,0.0,0.05
0.0,0.0,0.95,0.05
0.1,0.85,0.0,0.05
0.3,0.3,0.25,0.15
0.4,0.2,0.25,0.15
0.25,0.1,0.15,0.5
0.2,0.15,0.55,0.1
0.0,0.05,0.0,0.95
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
num:1 
0.0,0.0,0.285714285714,0.714285714286
0.857142857143,0.0,0.142857142857,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.857142857143,0.0,0.0,0.142857142857
0.0,0.571428571429,0.142857142857,0.285714285714
0.142857142857,0.142857142857,0.285714285714,0.428571428571
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.857142857143,0.142857142857,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:2 
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.333333333333,0.0,0.0
0.166666666667,0.0,0.333333333333,0.5
0.5,0.5,0.0,0.0
0.166666666667,0.166666666667,0.5,0.166666666667
1.0,0.0,0.0,0.0
0.0,0.166666666667,0.0,0.833333333333
0.0,0.0,0.833333333333,0.166666666667
0.0,0.0,0.166666666667,0.833333333333
num:3 
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.2,0.2,0.4,0.2
0.0,0.6,0.4,0.0
0.4,0.2,0.2,0.2
0.0,0.4,0.6,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.4,0.4,0.0,0.2
0.0,0.0,0.0,1.0
num:4 
0.0,0.0,1.0,0.0
0.0,0.0,0.25,0.75
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.25,0.0,0.25,0.5
1.0,0.0,0.0,0.0
0.0,0.25,0.25,0.5
0.25,0.5,0.25,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.25,0.25,0.0,0.5
num:5 
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.666666666667,0.166666666667,0.0,0.166666666667
0.5,0.0,0.5,0.0
0.5,0.166666666667,0.166666666667,0.166666666667
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.666666666667,0.333333333333,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.833333333333,0.166666666667,0.0,0.0
num:6 
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.166666666667,0.666666666667,0.166666666667
0.0,1.0,0.0,0.0
0.666666666667,0.166666666667,0.166666666667,0.0
0.333333333333,0.0,0.5,0.166666666667
0.5,0.0,0.166666666667,0.333333333333
0.166666666667,0.166666666667,0.166666666667,0.5
0.0,0.0,0.0,1.0
0.0,0.0,0.166666666667,0.833333333333
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
num:7 
0.75,0.0,0.25,0.0
0.25,0.0,0.75,0.0
0.75,0.25,0.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.5,0.25,0.25
0.0,0.25,0.75,0.0
0.0,0.0,0.5,0.5
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:8 
0.4,0.0,0.0,0.6
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.8,0.2,0.0,0.0
0.4,0.4,0.2,0.0
0.2,0.2,0.4,0.2
0.8,0.0,0.0,0.2
0.0,0.0,0.8,0.2
0.0,0.0,0.0,1.0
